dataset,person_id,before_age,variant_filename,variant_number,makeup_age,delta,person_mean_delta,total_variants
FFHQ,000085,11.020979881286621,makeup_05.jpg,05,21.499536514282227,10.478556632995605,7.475732231140135,5
FFHQ,000090,4.722434997558594,makeup_01.jpg,01,5.051783561706543,0.3293485641479492,0.7266507148742676,5
FFHQ,000090,4.722434997558594,makeup_02.jpg,02,4.6833367347717285,-0.039098262786865234,0.7266507148742676,5
FFHQ,000090,4.722434997558594,makeup_03.jpg,03,5.890946865081787,1.1685118675231934,0.7266507148742676,5
FFHQ,000090,4.722434997558594,makeup_04.jpg,04,6.408161163330078,1.6857261657714844,0.7266507148742676,5
FFHQ,000090,4.722434997558594,makeup_05.jpg,05,5.21120023727417,0.48876523971557617,0.7266507148742676,5
FFHQ,000091,40.30231857299805,makeup_01.jpg,01,27.280736923217773,-13.021581649780273,-10.091878128051757,5
FFHQ,000091,40.30231857299805,makeup_02.jpg,02,32.76839065551758,-7.533927917480469,-10.091878128051757,5
FFHQ,000091,40.30231857299805,makeup_03.jpg,03,24.9642391204834,-15.338079452514648,-10.091878128051757,5
FFHQ,000091,40.30231857299805,makeup_04.jpg,04,35.48612976074219,-4.816188812255859,-10.091878128051757,5
FFHQ,000091,40.30231857299805,makeup_05.jpg,05,30.552705764770508,-9.749612808227539,-10.091878128051757,5
FFHQ,000092,16.074872970581055,makeup_01.jpg,01,14.449570655822754,-1.6253023147583008,-0.8622955322265629,5
FFHQ,000092,16.074872970581055,makeup_02.jpg,02,14.393052101135254,-1.6818208694458008,-0.8622955322265629,5
FFHQ,000092,16.074872970581055,makeup_03.jpg,03,16.539562225341797,0.4646892547607422,-0.8622955322265629,5
FFHQ,000092,16.074872970581055,makeup_04.jpg,04,14.343399047851562,-1.7314739227294922,-0.8622955322265629,5
FFHQ,000092,16.074872970581055,makeup_05.jpg,05,16.337303161621094,0.26243019104003906,-0.8622955322265629,5
FFHQ,000093,40.523250579833984,makeup_01.jpg,01,26.944734573364258,-13.578516006469727,-10.79990921020508,5
FFHQ,000093,40.523250579833984,makeup_02.jpg,02,37.49103546142578,-3.032215118408203,-10.79990921020508,5
FFHQ,000093,40.523250579833984,makeup_03.jpg,03,26.762924194335938,-13.760326385498047,-10.79990921020508,5
FFHQ,000093,40.523250579833984,makeup_04.jpg,04,45.48112106323242,4.9578704833984375,-10.79990921020508,5
FFHQ,000093,40.523250579833984,makeup_05.jpg,05,11.936891555786133,-28.58635902404785,-10.79990921020508,5
FFHQ,000095,25.831514358520508,makeup_01.jpg,01,26.739198684692383,0.907684326171875,-5.4586370468139656,5
FFHQ,000095,25.831514358520508,makeup_02.jpg,02,23.8116512298584,-2.0198631286621094,-5.4586370468139656,5
FFHQ,000095,25.831514358520508,makeup_03.jpg,03,20.92999839782715,-4.901515960693359,-5.4586370468139656,5
FFHQ,000095,25.831514358520508,makeup_04.jpg,04,14.72794246673584,-11.103571891784668,-5.4586370468139656,5
FFHQ,000095,25.831514358520508,makeup_05.jpg,05,15.655595779418945,-10.175918579101562,-5.4586370468139656,5
FFHQ,000098,40.68666458129883,makeup_01.jpg,01,15.5545072555542,-25.13215732574463,-19.438257217407227,5
FFHQ,000098,40.68666458129883,makeup_02.jpg,02,11.135624885559082,-29.551039695739746,-19.438257217407227,5
FFHQ,000098,40.68666458129883,makeup_03.jpg,03,15.24875545501709,-25.43790912628174,-19.438257217407227,5
FFHQ,000098,40.68666458129883,makeup_04.jpg,04,13.474913597106934,-27.211750984191895,-19.438257217407227,5
FFHQ,000098,40.68666458129883,makeup_05.jpg,05,50.8282356262207,10.141571044921875,-19.438257217407227,5
FFHQ,000099,10.620875358581543,makeup_01.jpg,01,22.208906173706055,11.588030815124512,5.253579139709473,5
FFHQ,000099,10.620875358581543,makeup_02.jpg,02,12.224937438964844,1.6040620803833008,5.253579139709473,5
FFHQ,000099,10.620875358581543,makeup_03.jpg,03,15.669337272644043,5.0484619140625,5.253579139709473,5
FFHQ,000099,10.620875358581543,makeup_04.jpg,04,12.711220741271973,2.0903453826904297,5.253579139709473,5
FFHQ,000099,10.620875358581543,makeup_05.jpg,05,16.557870864868164,5.936995506286621,5.253579139709473,5
FFHQ,000100,41.36283493041992,makeup_01.jpg,01,18.482149124145508,-22.880685806274414,-23.827615165710448,5
FFHQ,000100,41.36283493041992,makeup_02.jpg,02,17.24577522277832,-24.1170597076416,-23.827615165710448,5
FFHQ,000100,41.36283493041992,makeup_03.jpg,03,19.948705673217773,-21.41412925720215,-23.827615165710448,5
FFHQ,000100,41.36283493041992,makeup_04.jpg,04,16.569944381713867,-24.792890548706055,-23.827615165710448,5
FFHQ,000100,41.36283493041992,makeup_05.jpg,05,15.429524421691895,-25.933310508728027,-23.827615165710448,5
FFHQ,000101,65.88886260986328,makeup_01.jpg,01,46.34852981567383,-19.540332794189453,-19.038021087646484,5
FFHQ,000101,65.88886260986328,makeup_02.jpg,02,54.244136810302734,-11.644725799560547,-19.038021087646484,5
FFHQ,000101,65.88886260986328,makeup_03.jpg,03,43.259891510009766,-22.628971099853516,-19.038021087646484,5
FFHQ,000101,65.88886260986328,makeup_04.jpg,04,44.891117095947266,-20.997745513916016,-19.038021087646484,5
FFHQ,000101,65.88886260986328,makeup_05.jpg,05,45.51053237915039,-20.37833023071289,-19.038021087646484,5
FFHQ,000102,1.1775360107421875,makeup_01.jpg,01,1.6228437423706055,0.44530773162841797,1.7770711421966552,5
FFHQ,000102,1.1775360107421875,makeup_02.jpg,02,3.786807060241699,2.6092710494995117,1.7770711421966552,5
FFHQ,000102,1.1775360107421875,makeup_03.jpg,03,2.9371895790100098,1.7596535682678223,1.7770711421966552,5
FFHQ,000102,1.1775360107421875,makeup_04.jpg,04,2.3907430171966553,1.2132070064544678,1.7770711421966552,5
FFHQ,000102,1.1775360107421875,makeup_05.jpg,05,4.035452365875244,2.8579163551330566,1.7770711421966552,5
FFHQ,000103,51.894832611083984,makeup_01.jpg,01,15.32512378692627,-36.569708824157715,-34.47255325317383,5
FFHQ,000103,51.894832611083984,makeup_02.jpg,02,18.3967227935791,-33.49810981750488,-34.47255325317383,5
FFHQ,000103,51.894832611083984,makeup_03.jpg,03,15.367592811584473,-36.52723979949951,-34.47255325317383,5
FFHQ,000103,51.894832611083984,makeup_04.jpg,04,18.57021141052246,-33.32462120056152,-34.47255325317383,5
FFHQ,000103,51.894832611083984,makeup_05.jpg,05,19.451745986938477,-32.44308662414551,-34.47255325317383,5
FFHQ,000104,17.71192741394043,makeup_01.jpg,01,18.69264793395996,0.9807205200195312,0.5006435394287116,5
FFHQ,000104,17.71192741394043,makeup_02.jpg,02,17.55421257019043,-0.15771484375,0.5006435394287116,5
FFHQ,000104,17.71192741394043,makeup_03.jpg,03,18.024873733520508,0.3129463195800781,0.5006435394287116,5
FFHQ,000104,17.71192741394043,makeup_04.jpg,04,18.01329803466797,0.30137062072753906,0.5006435394287116,5
FFHQ,000104,17.71192741394043,makeup_05.jpg,05,18.777822494506836,1.0658950805664062,0.5006435394287116,5
FFHQ,000107,53.96993637084961,makeup_01.jpg,01,15.004118919372559,-38.96581745147705,-41.25416488647461,5
FFHQ,000107,53.96993637084961,makeup_02.jpg,02,15.226460456848145,-38.743475914001465,-41.25416488647461,5
FFHQ,000107,53.96993637084961,makeup_03.jpg,03,11.035937309265137,-42.93399906158447,-41.25416488647461,5
FFHQ,000107,53.96993637084961,makeup_04.jpg,04,14.171831130981445,-39.798105239868164,-41.25416488647461,5
FFHQ,000107,53.96993637084961,makeup_05.jpg,05,8.140509605407715,-45.829426765441895,-41.25416488647461,5
FFHQ,000112,39.0572509765625,makeup_01.jpg,01,12.480376243591309,-26.57687473297119,-23.05054340362549,5
FFHQ,000112,39.0572509765625,makeup_02.jpg,02,16.510698318481445,-22.546552658081055,-23.05054340362549,5
FFHQ,000112,39.0572509765625,makeup_03.jpg,03,16.077383041381836,-22.979867935180664,-23.05054340362549,5
FFHQ,000112,39.0572509765625,makeup_04.jpg,04,17.251447677612305,-21.805803298950195,-23.05054340362549,5
FFHQ,000112,39.0572509765625,makeup_05.jpg,05,17.713632583618164,-21.343618392944336,-23.05054340362549,5
FFHQ,000113,21.584280014038086,makeup_01.jpg,01,20.800718307495117,-0.7835617065429688,-1.5231174468994126,5
FFHQ,000113,21.584280014038086,makeup_02.jpg,02,21.38480567932129,-0.19947433471679688,-1.5231174468994126,5
FFHQ,000113,21.584280014038086,makeup_03.jpg,03,19.21138572692871,-2.372894287109375,-1.5231174468994126,5
FFHQ,000113,21.584280014038086,makeup_04.jpg,04,19.89111328125,-1.693166732788086,-1.5231174468994126,5
FFHQ,000113,21.584280014038086,makeup_05.jpg,05,19.017789840698242,-2.5664901733398438,-1.5231174468994126,5
FFHQ,000114,54.180809020996094,makeup_01.jpg,01,20.25636863708496,-33.92444038391113,-24.980842971801756,5
FFHQ,000114,54.180809020996094,makeup_02.jpg,02,37.80987548828125,-16.370933532714844,-24.980842971801756,5
FFHQ,000114,54.180809020996094,makeup_03.jpg,03,32.63118362426758,-21.549625396728516,-24.980842971801756,5
FFHQ,000114,54.180809020996094,makeup_04.jpg,04,30.405311584472656,-23.775497436523438,-24.980842971801756,5
FFHQ,000114,54.180809020996094,makeup_05.jpg,05,24.897090911865234,-29.28371810913086,-24.980842971801756,5
FFHQ,000115,20.756837844848633,makeup_01.jpg,01,23.395959854125977,2.6391220092773438,0.2106834411621108,5
FFHQ,000115,20.756837844848633,makeup_02.jpg,02,25.08185577392578,4.325017929077148,0.2106834411621108,5
FFHQ,000115,20.756837844848633,makeup_03.jpg,03,20.45854377746582,-0.2982940673828125,0.2106834411621108,5
FFHQ,000115,20.756837844848633,makeup_04.jpg,04,16.494518280029297,-4.262319564819336,0.2106834411621108,5
FFHQ,000115,20.756837844848633,makeup_05.jpg,05,19.406728744506836,-1.3501091003417969,0.2106834411621108,5
FFHQ,000116,10.212420463562012,makeup_01.jpg,01,16.155227661132812,5.942807197570801,4.944726753234864,5
FFHQ,000116,10.212420463562012,makeup_02.jpg,02,14.103985786437988,3.8915653228759766,4.944726753234864,5
FFHQ,000116,10.212420463562012,makeup_03.jpg,03,13.527074813842773,3.3146543502807617,4.944726753234864,5
FFHQ,000116,10.212420463562012,makeup_04.jpg,04,15.401041984558105,5.188621520996094,4.944726753234864,5
FFHQ,000116,10.212420463562012,makeup_05.jpg,05,16.598405838012695,6.385985374450684,4.944726753234864,5
FFHQ,000119,29.552873611450195,makeup_01.jpg,01,27.737140655517578,-1.8157329559326172,-1.994272994995118,5
FFHQ,000119,29.552873611450195,makeup_02.jpg,02,27.06447410583496,-2.4883995056152344,-1.994272994995118,5
FFHQ,000119,29.552873611450195,makeup_03.jpg,03,26.232511520385742,-3.320362091064453,-1.994272994995118,5
FFHQ,000119,29.552873611450195,makeup_04.jpg,04,27.174108505249023,-2.378765106201172,-1.994272994995118,5
FFHQ,000119,29.552873611450195,makeup_05.jpg,05,29.584768295288086,0.031894683837890625,-1.994272994995118,5
FFHQ,000128,14.98212718963623,makeup_01.jpg,01,27.77274513244629,12.790617942810059,11.731611442565917,5
FFHQ,000128,14.98212718963623,makeup_02.jpg,02,31.548261642456055,16.566134452819824,11.731611442565917,5
FFHQ,000128,14.98212718963623,makeup_03.jpg,03,23.497037887573242,8.514910697937012,11.731611442565917,5
FFHQ,000128,14.98212718963623,makeup_04.jpg,04,21.510019302368164,6.527892112731934,11.731611442565917,5
FFHQ,000128,14.98212718963623,makeup_05.jpg,05,29.240629196166992,14.258502006530762,11.731611442565917,5
FFHQ,000130,33.13812255859375,makeup_01.jpg,01,20.654199600219727,-12.483922958374023,-16.030007362365723,5
FFHQ,000130,33.13812255859375,makeup_02.jpg,02,14.249726295471191,-18.88839626312256,-16.030007362365723,5
FFHQ,000130,33.13812255859375,makeup_03.jpg,03,14.073238372802734,-19.064884185791016,-16.030007362365723,5
FFHQ,000130,33.13812255859375,makeup_04.jpg,04,16.89204216003418,-16.24608039855957,-16.030007362365723,5
FFHQ,000130,33.13812255859375,makeup_05.jpg,05,19.671369552612305,-13.466753005981445,-16.030007362365723,5
FFHQ,000131,17.076778411865234,makeup_01.jpg,01,23.391706466674805,6.31492805480957,6.741110229492186,5
FFHQ,000131,17.076778411865234,makeup_02.jpg,02,23.036211013793945,5.959432601928711,6.741110229492186,5
FFHQ,000131,17.076778411865234,makeup_03.jpg,03,23.415773391723633,6.338994979858398,6.741110229492186,5
FFHQ,000131,17.076778411865234,makeup_04.jpg,04,22.915281295776367,5.838502883911133,6.741110229492186,5
FFHQ,000131,17.076778411865234,makeup_05.jpg,05,26.33047103881836,9.253692626953125,6.741110229492186,5
FFHQ,000134,20.053735733032227,makeup_01.jpg,01,18.431621551513672,-1.6221141815185547,-3.6710353851318374,5
FFHQ,000134,20.053735733032227,makeup_02.jpg,02,15.677577018737793,-4.376158714294434,-3.6710353851318374,5
FFHQ,000134,20.053735733032227,makeup_03.jpg,03,14.488804817199707,-5.5649309158325195,-3.6710353851318374,5
FFHQ,000134,20.053735733032227,makeup_04.jpg,04,16.598155975341797,-3.4555797576904297,-3.6710353851318374,5
FFHQ,000134,20.053735733032227,makeup_05.jpg,05,16.717342376708984,-3.336393356323242,-3.6710353851318374,5
FFHQ,000135,8.440025329589844,makeup_01.jpg,01,8.563021659851074,0.12299633026123047,-0.3282737731933594,5
FFHQ,000135,8.440025329589844,makeup_02.jpg,02,8.453457832336426,0.013432502746582031,-0.3282737731933594,5
FFHQ,000135,8.440025329589844,makeup_03.jpg,03,10.367850303649902,1.9278249740600586,-0.3282737731933594,5
FFHQ,000135,8.440025329589844,makeup_04.jpg,04,6.187158584594727,-2.252866744995117,-0.3282737731933594,5
FFHQ,000135,8.440025329589844,makeup_05.jpg,05,6.987269401550293,-1.4527559280395508,-0.3282737731933594,5
FFHQ,000136,7.197153091430664,makeup_01.jpg,01,26.547819137573242,19.350666046142578,7.676644897460937,5
FFHQ,000136,7.197153091430664,makeup_02.jpg,02,10.692398071289062,3.4952449798583984,7.676644897460937,5
FFHQ,000136,7.197153091430664,makeup_03.jpg,03,13.451369285583496,6.254216194152832,7.676644897460937,5
FFHQ,000136,7.197153091430664,makeup_04.jpg,04,13.96817398071289,6.771020889282227,7.676644897460937,5
FFHQ,000136,7.197153091430664,makeup_05.jpg,05,9.709229469299316,2.5120763778686523,7.676644897460937,5
FFHQ,000137,12.310229301452637,makeup_01.jpg,01,15.155363082885742,2.8451337814331055,4.265779876708983,5
FFHQ,000137,12.310229301452637,makeup_02.jpg,02,17.92347526550293,5.613245964050293,4.265779876708983,5
FFHQ,000137,12.310229301452637,makeup_03.jpg,03,17.552927017211914,5.242697715759277,4.265779876708983,5
FFHQ,000137,12.310229301452637,makeup_04.jpg,04,17.88450050354004,5.574271202087402,4.265779876708983,5
FFHQ,000137,12.310229301452637,makeup_05.jpg,05,14.36378002166748,2.0535507202148438,4.265779876708983,5
FFHQ,000140,9.390686988830566,makeup_01.jpg,01,17.92588233947754,8.535195350646973,5.025494194030761,5
FFHQ,000140,9.390686988830566,makeup_02.jpg,02,15.599152565002441,6.208465576171875,5.025494194030761,5
FFHQ,000140,9.390686988830566,makeup_03.jpg,03,12.916329383850098,3.5256423950195312,5.025494194030761,5
FFHQ,000140,9.390686988830566,makeup_04.jpg,04,15.079243659973145,5.688556671142578,5.025494194030761,5
FFHQ,000140,9.390686988830566,makeup_05.jpg,05,10.560297966003418,1.1696109771728516,5.025494194030761,5
FFHQ,000141,4.034383296966553,makeup_01.jpg,01,7.718629360198975,3.684246063232422,3.116383266448975,5
FFHQ,000141,4.034383296966553,makeup_02.jpg,02,8.616127014160156,4.5817437171936035,3.116383266448975,5
FFHQ,000141,4.034383296966553,makeup_03.jpg,03,7.360402584075928,3.326019287109375,3.116383266448975,5
FFHQ,000141,4.034383296966553,makeup_04.jpg,04,5.884675979614258,1.850292682647705,3.116383266448975,5
FFHQ,000141,4.034383296966553,makeup_05.jpg,05,6.17399787902832,2.1396145820617676,3.116383266448975,5
FFHQ,000142,68.8558349609375,makeup_01.jpg,01,40.654727935791016,-28.201107025146484,-34.12235221862793,5
FFHQ,000142,68.8558349609375,makeup_02.jpg,02,34.90828323364258,-33.94755172729492,-34.12235221862793,5
FFHQ,000142,68.8558349609375,makeup_03.jpg,03,38.87199401855469,-29.983840942382812,-34.12235221862793,5
FFHQ,000142,68.8558349609375,makeup_04.jpg,04,32.13948440551758,-36.71635055541992,-34.12235221862793,5
FFHQ,000142,68.8558349609375,makeup_05.jpg,05,27.092924118041992,-41.76291084289551,-34.12235221862793,5
FFHQ,000145,44.787418365478516,makeup_01.jpg,01,21.7388916015625,-23.048526763916016,-23.639950942993163,5
FFHQ,000145,44.787418365478516,makeup_02.jpg,02,20.229633331298828,-24.557785034179688,-23.639950942993163,5
FFHQ,000145,44.787418365478516,makeup_03.jpg,03,18.59307289123535,-26.194345474243164,-23.639950942993163,5
FFHQ,000145,44.787418365478516,makeup_04.jpg,04,26.44375228881836,-18.343666076660156,-23.639950942993163,5
FFHQ,000145,44.787418365478516,makeup_05.jpg,05,18.73198699951172,-26.055431365966797,-23.639950942993163,5
FFHQ,000147,14.692387580871582,makeup_01.jpg,01,18.05751609802246,3.365128517150879,0.7467807769775394,5
FFHQ,000147,14.692387580871582,makeup_02.jpg,02,15.988292694091797,1.2959051132202148,0.7467807769775394,5
FFHQ,000147,14.692387580871582,makeup_03.jpg,03,11.707720756530762,-2.9846668243408203,0.7467807769775394,5
FFHQ,000147,14.692387580871582,makeup_04.jpg,04,18.32907485961914,3.6366872787475586,0.7467807769775394,5
FFHQ,000147,14.692387580871582,makeup_05.jpg,05,13.113237380981445,-1.5791501998901367,0.7467807769775394,5
FFHQ,000148,4.943264484405518,makeup_01.jpg,01,9.368188858032227,4.424924373626709,8.310272121429444,5
FFHQ,000148,4.943264484405518,makeup_02.jpg,02,14.698055267333984,9.754790782928467,8.310272121429444,5
FFHQ,000148,4.943264484405518,makeup_03.jpg,03,10.56225872039795,5.618994235992432,8.310272121429444,5
FFHQ,000148,4.943264484405518,makeup_04.jpg,04,11.009392738342285,6.066128253936768,8.310272121429444,5
FFHQ,000148,4.943264484405518,makeup_05.jpg,05,20.62978744506836,15.686522960662842,8.310272121429444,5
FFHQ,000149,12.622008323669434,makeup_01.jpg,01,21.419034957885742,8.797026634216309,5.175148200988769,5
FFHQ,000149,12.622008323669434,makeup_02.jpg,02,16.973915100097656,4.351906776428223,5.175148200988769,5
FFHQ,000149,12.622008323669434,makeup_03.jpg,03,16.9510440826416,4.329035758972168,5.175148200988769,5
FFHQ,000149,12.622008323669434,makeup_04.jpg,04,16.174448013305664,3.5524396896362305,5.175148200988769,5
FFHQ,000149,12.622008323669434,makeup_05.jpg,05,17.46734046936035,4.845332145690918,5.175148200988769,5
FFHQ,000151,5.704418182373047,makeup_01.jpg,01,23.58932113647461,17.884902954101562,14.654703330993652,5
FFHQ,000151,5.704418182373047,makeup_02.jpg,02,23.670690536499023,17.966272354125977,14.654703330993652,5
FFHQ,000151,5.704418182373047,makeup_03.jpg,03,21.70115852355957,15.996740341186523,14.654703330993652,5
FFHQ,000151,5.704418182373047,makeup_04.jpg,04,22.351978302001953,16.647560119628906,14.654703330993652,5
FFHQ,000151,5.704418182373047,makeup_05.jpg,05,10.48245906829834,4.778040885925293,14.654703330993652,5
FFHQ,000152,20.527849197387695,makeup_01.jpg,01,22.963172912597656,2.435323715209961,-0.7612667083740234,5
FFHQ,000152,20.527849197387695,makeup_02.jpg,02,28.033964157104492,7.506114959716797,-0.7612667083740234,5
FFHQ,000152,20.527849197387695,makeup_03.jpg,03,15.060076713562012,-5.467772483825684,-0.7612667083740234,5
FFHQ,000152,20.527849197387695,makeup_04.jpg,04,14.597542762756348,-5.930306434631348,-0.7612667083740234,5
FFHQ,000152,20.527849197387695,makeup_05.jpg,05,18.17815589904785,-2.3496932983398438,-0.7612667083740234,5
FFHQ,000153,18.507415771484375,makeup_01.jpg,01,19.51218605041504,1.004770278930664,1.9427928924560547,5
FFHQ,000153,18.507415771484375,makeup_02.jpg,02,20.71613883972168,2.2087230682373047,1.9427928924560547,5
FFHQ,000153,18.507415771484375,makeup_03.jpg,03,17.3435115814209,-1.1639041900634766,1.9427928924560547,5
FFHQ,000153,18.507415771484375,makeup_04.jpg,04,21.65043067932129,3.143014907836914,1.9427928924560547,5
FFHQ,000153,18.507415771484375,makeup_05.jpg,05,23.028776168823242,4.521360397338867,1.9427928924560547,5
FFHQ,000155,2.24216890335083,makeup_01.jpg,01,3.6497201919555664,1.4075512886047363,1.9690735816955565,5
FFHQ,000155,2.24216890335083,makeup_02.jpg,02,4.136051177978516,1.8938822746276855,1.9690735816955565,5
FFHQ,000155,2.24216890335083,makeup_03.jpg,03,4.442468166351318,2.2002992630004883,1.9690735816955565,5
FFHQ,000155,2.24216890335083,makeup_04.jpg,04,3.998175621032715,1.7560067176818848,1.9690735816955565,5
FFHQ,000155,2.24216890335083,makeup_05.jpg,05,4.829797267913818,2.5876283645629883,1.9690735816955565,5
FFHQ,000156,51.81147384643555,makeup_01.jpg,01,17.983224868774414,-33.82824897766113,-34.189384651184085,5
FFHQ,000156,51.81147384643555,makeup_02.jpg,02,14.836531639099121,-36.974942207336426,-34.189384651184085,5
FFHQ,000156,51.81147384643555,makeup_03.jpg,03,18.211397171020508,-33.60007667541504,-34.189384651184085,5
FFHQ,000156,51.81147384643555,makeup_04.jpg,04,17.357053756713867,-34.45442008972168,-34.189384651184085,5
FFHQ,000156,51.81147384643555,makeup_05.jpg,05,19.722238540649414,-32.08923530578613,-34.189384651184085,5
FFHQ,000161,17.866056442260742,makeup_01.jpg,01,17.113794326782227,-0.7522621154785156,-0.12905426025390554,5
FFHQ,000161,17.866056442260742,makeup_02.jpg,02,16.62443733215332,-1.2416191101074219,-0.12905426025390554,5
FFHQ,000161,17.866056442260742,makeup_03.jpg,03,19.48164939880371,1.6155929565429688,-0.12905426025390554,5
FFHQ,000161,17.866056442260742,makeup_04.jpg,04,18.120145797729492,0.25408935546875,-0.12905426025390554,5
FFHQ,000161,17.866056442260742,makeup_05.jpg,05,17.34498405456543,-0.5210723876953125,-0.12905426025390554,5
FFHQ,000162,24.997140884399414,makeup_01.jpg,01,19.29616355895996,-5.700977325439453,-2.667735290527343,5
FFHQ,000162,24.997140884399414,makeup_02.jpg,02,22.59526252746582,-2.4018783569335938,-2.667735290527343,5
FFHQ,000162,24.997140884399414,makeup_03.jpg,03,29.407306671142578,4.410165786743164,-2.667735290527343,5
FFHQ,000162,24.997140884399414,makeup_04.jpg,04,16.74270248413086,-8.254438400268555,-2.667735290527343,5
FFHQ,000162,24.997140884399414,makeup_05.jpg,05,23.605592727661133,-1.3915481567382812,-2.667735290527343,5
FFHQ,000166,2.4321084022521973,makeup_01.jpg,01,9.879840850830078,7.447732448577881,10.353038120269776,5
FFHQ,000166,2.4321084022521973,makeup_02.jpg,02,22.96489143371582,20.532783031463623,10.353038120269776,5
FFHQ,000166,2.4321084022521973,makeup_03.jpg,03,12.928738594055176,10.496630191802979,10.353038120269776,5
FFHQ,000166,2.4321084022521973,makeup_04.jpg,04,8.101251602172852,5.669143199920654,10.353038120269776,5
FFHQ,000166,2.4321084022521973,makeup_05.jpg,05,10.051010131835938,7.61890172958374,10.353038120269776,5
FFHQ,000167,54.22294235229492,makeup_01.jpg,01,15.820740699768066,-38.402201652526855,-39.009532356262206,5
FFHQ,000167,54.22294235229492,makeup_02.jpg,02,14.81294059753418,-39.41000175476074,-39.009532356262206,5
FFHQ,000167,54.22294235229492,makeup_03.jpg,03,13.993425369262695,-40.22951698303223,-39.009532356262206,5
FFHQ,000167,54.22294235229492,makeup_04.jpg,04,17.125089645385742,-37.09785270690918,-39.009532356262206,5
FFHQ,000167,54.22294235229492,makeup_05.jpg,05,14.31485366821289,-39.90808868408203,-39.009532356262206,5
FFHQ,000169,60.734745025634766,makeup_01.jpg,01,47.66287612915039,-13.071868896484375,-16.823613357543948,5
FFHQ,000169,60.734745025634766,makeup_02.jpg,02,29.94547462463379,-30.789270401000977,-16.823613357543948,5
FFHQ,000169,60.734745025634766,makeup_03.jpg,03,38.90785217285156,-21.826892852783203,-16.823613357543948,5
FFHQ,000169,60.734745025634766,makeup_04.jpg,04,52.009979248046875,-8.72476577758789,-16.823613357543948,5
FFHQ,000169,60.734745025634766,makeup_05.jpg,05,51.029476165771484,-9.705268859863281,-16.823613357543948,5
FFHQ,000172,1.4709774255752563,makeup_01.jpg,01,6.225802421569824,4.754824995994568,2.6063592672348026,5
FFHQ,000172,1.4709774255752563,makeup_02.jpg,02,5.702242374420166,4.23126494884491,2.6063592672348026,5
FFHQ,000172,1.4709774255752563,makeup_03.jpg,03,3.1180925369262695,1.6471151113510132,2.6063592672348026,5
FFHQ,000172,1.4709774255752563,makeup_04.jpg,04,2.0546088218688965,0.5836313962936401,2.6063592672348026,5
FFHQ,000172,1.4709774255752563,makeup_05.jpg,05,3.2859373092651367,1.8149598836898804,2.6063592672348026,5
FFHQ,000175,70.82404327392578,makeup_01.jpg,01,13.035338401794434,-57.78870487213135,-57.540211296081544,5
FFHQ,000175,70.82404327392578,makeup_02.jpg,02,13.276820182800293,-57.54722309112549,-57.540211296081544,5
FFHQ,000175,70.82404327392578,makeup_03.jpg,03,11.430289268493652,-59.39375400543213,-57.540211296081544,5
FFHQ,000175,70.82404327392578,makeup_04.jpg,04,16.384010314941406,-54.440032958984375,-57.540211296081544,5
FFHQ,000175,70.82404327392578,makeup_05.jpg,05,12.292701721191406,-58.531341552734375,-57.540211296081544,5
FFHQ,000176,56.608734130859375,makeup_01.jpg,01,18.024219512939453,-38.58451461791992,-36.14565849304199,5
FFHQ,000176,56.608734130859375,makeup_02.jpg,02,16.755050659179688,-39.85368347167969,-36.14565849304199,5
FFHQ,000176,56.608734130859375,makeup_03.jpg,03,17.38796043395996,-39.220773696899414,-36.14565849304199,5
FFHQ,000176,56.608734130859375,makeup_04.jpg,04,17.822261810302734,-38.78647232055664,-36.14565849304199,5
FFHQ,000176,56.608734130859375,makeup_05.jpg,05,32.32588577270508,-24.282848358154297,-36.14565849304199,5
FFHQ,000178,5.835024833679199,makeup_01.jpg,01,8.372954368591309,2.5379295349121094,3.586059951782227,5
FFHQ,000178,5.835024833679199,makeup_02.jpg,02,9.625924110412598,3.7908992767333984,3.586059951782227,5
FFHQ,000178,5.835024833679199,makeup_03.jpg,03,12.423081398010254,6.588056564331055,3.586059951782227,5
FFHQ,000178,5.835024833679199,makeup_04.jpg,04,8.152312278747559,2.3172874450683594,3.586059951782227,5
FFHQ,000178,5.835024833679199,makeup_05.jpg,05,8.53115177154541,2.696126937866211,3.586059951782227,5
FFHQ,000180,11.343310356140137,makeup_01.jpg,01,9.418482780456543,-1.9248275756835938,-0.9210275650024418,5
FFHQ,000180,11.343310356140137,makeup_02.jpg,02,12.54582405090332,1.2025136947631836,-0.9210275650024418,5
FFHQ,000180,11.343310356140137,makeup_03.jpg,03,7.900282859802246,-3.4430274963378906,-0.9210275650024418,5
FFHQ,000180,11.343310356140137,makeup_04.jpg,04,11.236750602722168,-0.10655975341796875,-0.9210275650024418,5
FFHQ,000180,11.343310356140137,makeup_05.jpg,05,11.0100736618042,-0.3332366943359375,-0.9210275650024418,5
FFHQ,000181,14.659073829650879,makeup_01.jpg,01,17.09587287902832,2.4367990493774414,-0.29637870788574183,5
FFHQ,000181,14.659073829650879,makeup_02.jpg,02,14.80342960357666,0.14435577392578125,-0.29637870788574183,5
FFHQ,000181,14.659073829650879,makeup_03.jpg,03,12.69205379486084,-1.967020034790039,-0.29637870788574183,5
FFHQ,000181,14.659073829650879,makeup_04.jpg,04,10.871891975402832,-3.787181854248047,-0.29637870788574183,5
